日期,品种,标的,多空,数量,可用数量,收盘价/结算价,市值/价值,盈亏/逐笔浮盈,开仓均价,持仓均价（期货）,保证金,当日盈亏,今手数,盈亏占比,仓位占比
2022-08-01,基金,10年地债(511270.XSHG),多,5300股,5300股,108.136,573120.8,39853.59,100.616,-,0,991.1,0股,7.47%,984568.27,58.21%
2022-08-01,基金,纳指ETF(513100.XSHG),多,81900股,81900股,0.886,72563.4,-3371.63,0.927,-,0,-163.8,0股,-4.44%,984568.27,7.37%
2022-08-01,基金,黄金ETF(518880.XSHG),多,28300股,28300股,3.743,105926.9,-4645.16,3.907,-,0,-169.8,0股,-4.2%,984568.27,10.76%
2022-08-01,股票,长江电力(600900.XSHG),多,2300股,2300股,23.78,54694,9697.65,19.564,-,0,-230,0股,21.55%,984568.27,5.56%
2022-08-01,股票,农业银行(601288.XSHG),多,43000股,43000股,2.84,122120,2622.87,2.779,-,0,-430,0股,2.19%,984568.27,12.4%
2022-08-01,,Cash,,,,,10352.17,,,,,,,,0
2022-08-02,基金,豆粕ETF华夏(159985.XSHE),多,29000股,29000股,1.557,45153,13681.06,1.085,-,0,-638,0股,43.47%,984430.37,4.59%
2022-08-02,基金,10年地债(511270.XSHG),多,5300股,5300股,108.383,574429.9,41162.69,100.616,-,0,1309.1,0股,7.72%,984430.37,58.35%
2022-08-02,基金,纳指ETF(513100.XSHG),多,81900股,81900股,0.886,72563.4,-3371.63,0.927,-,0,0,0股,-4.44%,984430.37,7.37%
2022-08-02,基金,黄金ETF(518880.XSHG),多,28300股,28300股,3.773,106775.9,-3796.16,3.907,-,0,849,0股,-3.43%,984430.37,10.85%
2022-08-02,股票,长江电力(600900.XSHG),多,2300股,2300股,23.62,54326,9329.65,19.564,-,0,-368,0股,20.73%,984430.37,5.52%
2022-08-02,股票,农业银行(601288.XSHG),多,43000股,43000股,2.81,120830,1332.87,2.779,-,0,-1290,0股,1.12%,984430.37,12.27%
2022-08-02,,Cash,,,,,10352.17,,,,,,,,0
2022-08-03,基金,豆粕ETF华夏(159985.XSHE),多,29000股,29000股,1.557,45153,13681.06,1.085,-,0,0,0股,43.47%,983253.77,4.59%
2022-08-03,基金,10年地债(511270.XSHG),多,5300股,5300股,108.395,574493.5,41226.29,100.616,-,0,63.6,0股,7.73%,983253.77,58.43%
2022-08-03,基金,纳指ETF(513100.XSHG),多,81900股,81900股,0.886,72563.4,-3371.63,0.927,-,0,0,0股,-4.44%,983253.77,7.38%
2022-08-03,基金,黄金ETF(518880.XSHG),多,28300股,28300股,3.759,106379.7,-4192.36,3.907,-,0,-396.2,0股,-3.79%,983253.77,10.82%
2022-08-03,股票,长江电力(600900.XSHG),多,2300股,2300股,23.44,53912,8915.65,19.564,-,0,-414,0股,19.81%,983253.77,5.48%
2022-08-03,股票,农业银行(601288.XSHG),多,43000股,43000股,2.8,120400,902.87,2.779,-,0,-430,0股,0.76%,983253.77,12.25%
2022-08-03,,Cash,,,,,10352.17,,,,,,,,0
2022-08-04,基金,豆粕ETF华夏(159985.XSHE),多,29000股,29000股,1.546,44834,13362.06,1.085,-,0,-319,0股,42.46%,988856.87,4.53%
2022-08-04,基金,10年地债(511270.XSHG),多,5300股,5300股,108.456,574816.8,41549.59,100.616,-,0,323.3,0股,7.79%,988856.87,58.13%
2022-08-04,基金,纳指ETF(513100.XSHG),多,81900股,81900股,0.911,74610.9,-1324.13,0.927,-,0,2047.5,0股,-1.74%,988856.87,7.55%
2022-08-04,基金,黄金ETF(518880.XSHG),多,28300股,28300股,3.76,106408,-4164.06,3.907,-,0,28.3,0股,-3.77%,988856.87,10.76%
2022-08-04,股票,长江电力(600900.XSHG),多,2300股,2300股,23.85,54855,9858.65,19.564,-,0,943,0股,21.91%,988856.87,5.55%
2022-08-04,股票,农业银行(601288.XSHG),多,43000股,43000股,2.86,122980,3482.87,2.779,-,0,2580,0股,2.91%,988856.87,12.44%
2022-08-04,,Cash,,,,,10352.17,,,,,,,,0
2022-08-05,基金,豆粕ETF华夏(159985.XSHE),多,29000股,29000股,1.607,46603,15131.06,1.085,-,0,1769,0股,48.08%,992755.47,4.69%
2022-08-05,基金,10年地债(511270.XSHG),多,5300股,5300股,108.536,575240.8,41973.59,100.616,-,0,424,0股,7.87%,992755.47,57.94%
2022-08-05,基金,纳指ETF(513100.XSHG),多,81900股,81900股,0.915,74938.5,-996.53,0.927,-,0,327.6,0股,-1.31%,992755.47,7.55%
2022-08-05,基金,黄金ETF(518880.XSHG),多,28300股,28300股,3.79,107257,-3315.06,3.907,-,0,849,0股,-3%,992755.47,10.8%
2022-08-05,股票,长江电力(600900.XSHG),多,2300股,2300股,24.08,55384,10387.65,19.564,-,0,529,0股,23.09%,992755.47,5.58%
2022-08-05,股票,农业银行(601288.XSHG),多,43000股,43000股,2.86,122980,3482.87,2.779,-,0,0,0股,2.91%,992755.47,12.39%
2022-08-05,,Cash,,,,,10352.17,,,,,,,,0
2022-08-08,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.592,42347.2,13479.83,1.085,-,0,-399,0股,46.7%,990824.49,4.27%
2022-08-08,基金,10年地债(511270.XSHG),多,5700股,5700股,108.54,618678,42012.39,101.169,-,0,38.8,400股,7.29%,990824.49,62.44%
2022-08-08,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.912,67488,-1122.41,0.927,-,0,-222,0股,-1.64%,990824.49,6.81%
2022-08-08,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.769,103270.6,-3785.03,3.907,-,0,-575.4,0股,-3.54%,990824.49,10.42%
2022-08-08,股票,长江电力(600900.XSHG),多,2100股,2100股,24.14,50694,9610.38,19.564,-,0,126,0股,23.39%,990824.49,5.12%
2022-08-08,股票,农业银行(601288.XSHG),多,37200股,37100股,2.84,105648,2261.99,2.779,-,0,-743,100股,2.19%,990824.49,10.66%
2022-08-08,,Cash,,,,,2698.69,,,,,,,,0
2022-08-09,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.592,42347.2,13479.83,1.085,-,0,0,0股,46.7%,990968.79,4.27%
2022-08-09,基金,10年地债(511270.XSHG),多,5700股,5700股,108.615,619105.5,42439.89,101.169,-,0,427.5,0股,7.36%,990968.79,62.47%
2022-08-09,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.905,66970,-1640.41,0.927,-,0,-518,0股,-2.39%,990968.79,6.76%
2022-08-09,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.786,103736.4,-3319.23,3.907,-,0,465.8,0股,-3.1%,990968.79,10.47%
2022-08-09,股票,长江电力(600900.XSHG),多,2100股,2100股,24.03,50463,9379.38,19.564,-,0,-231,0股,22.83%,990968.79,5.09%
2022-08-09,股票,农业银行(601288.XSHG),多,37200股,37200股,2.84,105648,2261.99,2.779,-,0,0,0股,2.19%,990968.79,10.66%
2022-08-09,,Cash,,,,,2698.69,,,,,,,,0
2022-08-10,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.607,42746.2,13878.83,1.085,-,0,399,0股,48.08%,990336.69,4.32%
2022-08-10,基金,10年地债(511270.XSHG),多,5700股,5700股,108.616,619111.2,42445.59,101.169,-,0,5.7,0股,7.36%,990336.69,62.52%
2022-08-10,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.892,66008,-2602.41,0.927,-,0,-962,0股,-3.79%,990336.69,6.67%
2022-08-10,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.794,103955.6,-3100.03,3.907,-,0,219.2,0股,-2.9%,990336.69,10.5%
2022-08-10,股票,长江电力(600900.XSHG),多,2100股,2100股,23.89,50169,9085.38,19.564,-,0,-294,0股,22.11%,990336.69,5.07%
2022-08-10,股票,农业银行(601288.XSHG),多,37200股,37200股,2.84,105648,2261.99,2.779,-,0,0,0股,2.19%,990336.69,10.67%
2022-08-10,,Cash,,,,,2698.69,,,,,,,,0
2022-08-11,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.608,42772.8,13905.43,1.085,-,0,26.6,0股,48.17%,992441.09,4.31%
2022-08-11,基金,10年地债(511270.XSHG),多,5700股,5700股,108.554,618757.8,42092.19,101.169,-,0,-353.4,0股,7.3%,992441.09,62.35%
2022-08-11,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.923,68302,-308.41,0.927,-,0,2294,0股,-0.45%,992441.09,6.88%
2022-08-11,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.777,103489.8,-3565.83,3.907,-,0,-465.8,0股,-3.33%,992441.09,10.43%
2022-08-11,股票,长江电力(600900.XSHG),多,2100股,2100股,24,50400,9316.38,19.564,-,0,231,0股,22.68%,992441.09,5.08%
2022-08-11,股票,农业银行(601288.XSHG),多,37200股,37200股,2.85,106020,2633.99,2.779,-,0,372,0股,2.55%,992441.09,10.68%
2022-08-11,,Cash,,,,,2698.69,,,,,,,,0
2022-08-12,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.624,43198.4,14331.03,1.085,-,0,425.6,0股,49.64%,991982.59,4.35%
2022-08-12,基金,10年地债(511270.XSHG),多,5700股,5700股,108.475,618307.5,41641.89,101.169,-,0,-450.3,0股,7.22%,991982.59,62.33%
2022-08-12,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.914,67636,-974.41,0.927,-,0,-666,0股,-1.42%,991982.59,6.82%
2022-08-12,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.795,103983,-3072.63,3.907,-,0,493.2,0股,-2.87%,991982.59,10.48%
2022-08-12,股票,长江电力(600900.XSHG),多,2100股,2100股,24.23,50883,9799.38,19.564,-,0,483,0股,23.85%,991982.59,5.13%
2022-08-12,股票,农业银行(601288.XSHG),多,37200股,37200股,2.83,105276,1889.99,2.779,-,0,-744,0股,1.83%,991982.59,10.61%
2022-08-12,,Cash,,,,,2698.69,,,,,,,,0
2022-08-15,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.595,42427,13559.63,1.085,-,0,-771.4,0股,46.97%,995154.89,4.26%
2022-08-15,基金,10年地债(511270.XSHG),多,5700股,5700股,109.008,621345.6,44679.99,101.169,-,0,3038.1,0股,7.75%,995154.89,62.44%
2022-08-15,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.931,68894,283.59,0.927,-,0,1258,0股,0.41%,995154.89,6.92%
2022-08-15,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.799,104092.6,-2963.03,3.907,-,0,109.6,0股,-2.77%,995154.89,10.46%
2022-08-15,股票,长江电力(600900.XSHG),多,2100股,2100股,24.01,50421,9337.38,19.564,-,0,-462,0股,22.73%,995154.89,5.07%
2022-08-15,股票,农业银行(601288.XSHG),多,37200股,37200股,2.83,105276,1889.99,2.779,-,0,0,0股,1.83%,995154.89,10.58%
2022-08-15,,Cash,,,,,2698.69,,,,,,,,0
2022-08-16,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.589,42267.4,13400.03,1.085,-,0,-159.6,0股,46.42%,994759.29,4.25%
2022-08-16,基金,10年地债(511270.XSHG),多,5700股,5700股,108.944,620980.8,44315.19,101.169,-,0,-364.8,0股,7.68%,994759.29,62.43%
2022-08-16,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.942,69708,1097.59,0.927,-,0,814,0股,1.6%,994759.29,7.01%
2022-08-16,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.796,104010.4,-3045.23,3.907,-,0,-82.2,0股,-2.84%,994759.29,10.46%
2022-08-16,股票,长江电力(600900.XSHG),多,2100股,2100股,23.9,50190,9106.38,19.564,-,0,-231,0股,22.17%,994759.29,5.05%
2022-08-16,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,-372,0股,1.47%,994759.29,10.55%
2022-08-16,,Cash,,,,,2698.69,,,,,,,,0
2022-08-17,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.583,42107.8,13240.43,1.085,-,0,-159.6,0股,45.87%,993678.19,4.24%
2022-08-17,基金,10年地债(511270.XSHG),多,5700股,5700股,108.963,621089.1,44423.49,101.169,-,0,108.3,0股,7.7%,993678.19,62.5%
2022-08-17,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.939,69486,875.59,0.927,-,0,-222,0股,1.28%,993678.19,6.99%
2022-08-17,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.779,103544.6,-3511.03,3.907,-,0,-465.8,0股,-3.28%,993678.19,10.42%
2022-08-17,股票,长江电力(600900.XSHG),多,2100股,2100股,23.56,49476,8392.38,19.564,-,0,-714,0股,20.43%,993678.19,4.98%
2022-08-17,股票,农业银行(601288.XSHG),多,37200股,37200股,2.83,105276,1889.99,2.779,-,0,372,0股,1.83%,993678.19,10.59%
2022-08-17,,Cash,,,,,2698.69,,,,,,,,0
2022-08-18,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.576,41921.6,13054.23,1.085,-,0,-186.2,0股,45.22%,991334.49,4.23%
2022-08-18,基金,10年地债(511270.XSHG),多,5700股,5700股,108.964,621094.8,44429.19,101.169,-,0,5.7,0股,7.7%,991334.49,62.65%
2022-08-18,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.926,68524,-86.41,0.927,-,0,-962,0股,-0.13%,991334.49,6.91%
2022-08-18,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.761,103051.4,-4004.23,3.907,-,0,-493.2,0股,-3.74%,991334.49,10.4%
2022-08-18,股票,长江电力(600900.XSHG),多,2100股,2100股,23.4,49140,8056.38,19.564,-,0,-336,0股,19.61%,991334.49,4.96%
2022-08-18,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,-372,0股,1.47%,991334.49,10.58%
2022-08-18,,Cash,,,,,2698.69,,,,,,,,0
2022-08-19,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.594,42400.4,13533.03,1.085,-,0,478.8,0股,46.88%,993159.79,4.27%
2022-08-19,基金,10年地债(511270.XSHG),多,5700股,5700股,109.039,621522.3,44856.69,101.169,-,0,427.5,0股,7.78%,993159.79,62.58%
2022-08-19,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.928,68672,61.59,0.927,-,0,148,0股,0.09%,993159.79,6.91%
2022-08-19,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.761,103051.4,-4004.23,3.907,-,0,0,0股,-3.74%,993159.79,10.38%
2022-08-19,股票,长江电力(600900.XSHG),多,2100股,2100股,23.59,49539,8455.38,19.564,-,0,399,0股,20.58%,993159.79,4.99%
2022-08-19,股票,农业银行(601288.XSHG),多,37200股,37200股,2.83,105276,1889.99,2.779,-,0,372,0股,1.83%,993159.79,10.6%
2022-08-19,,Cash,,,,,2698.69,,,,,,,,0
2022-08-22,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.6,42560,13692.63,1.085,-,0,159.6,0股,47.43%,991729.29,4.29%
2022-08-22,基金,10年地债(511270.XSHG),多,5700股,5700股,109.112,621938.4,45272.79,101.169,-,0,416.1,0股,7.85%,991729.29,62.71%
2022-08-22,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.912,67488,-1122.41,0.927,-,0,-1184,0股,-1.64%,991729.29,6.81%
2022-08-22,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.753,102832.2,-4223.43,3.907,-,0,-219.2,0股,-3.95%,991729.29,10.37%
2022-08-22,股票,长江电力(600900.XSHG),多,2100股,2100股,23.48,49308,8224.38,19.564,-,0,-231,0股,20.02%,991729.29,4.97%
2022-08-22,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,-372,0股,1.47%,991729.29,10.58%
2022-08-22,,Cash,,,,,2698.69,,,,,,,,0
2022-08-23,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.668,44368.8,15501.43,1.085,-,0,1808.8,0股,53.7%,992467.99,4.47%
2022-08-23,基金,10年地债(511270.XSHG),多,5700股,5700股,109.189,622377.3,45711.69,101.169,-,0,438.9,0股,7.93%,992467.99,62.71%
2022-08-23,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.895,66230,-2380.41,0.927,-,0,-1258,0股,-3.47%,992467.99,6.67%
2022-08-23,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.763,103106.2,-3949.43,3.907,-,0,274,0股,-3.69%,992467.99,10.39%
2022-08-23,股票,长江电力(600900.XSHG),多,2100股,2100股,23.23,48783,7699.38,19.564,-,0,-525,0股,18.74%,992467.99,4.92%
2022-08-23,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,0,0股,1.47%,992467.99,10.57%
2022-08-23,,Cash,,,,,2698.69,,,,,,,,0
2022-08-24,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.686,44847.6,15980.23,1.085,-,0,478.8,0股,55.36%,994009.99,4.51%
2022-08-24,基金,10年地债(511270.XSHG),多,5700股,5700股,109.247,622707.9,46042.29,101.169,-,0,330.6,0股,7.98%,994009.99,62.65%
2022-08-24,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.898,66452,-2158.41,0.927,-,0,222,0股,-3.15%,994009.99,6.69%
2022-08-24,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.787,103763.8,-3291.83,3.907,-,0,657.6,0股,-3.07%,994009.99,10.44%
2022-08-24,股票,长江电力(600900.XSHG),多,2100股,2100股,23.16,48636,7552.38,19.564,-,0,-147,0股,18.38%,994009.99,4.89%
2022-08-24,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,0,0股,1.47%,994009.99,10.55%
2022-08-24,,Cash,,,,,2698.69,,,,,,,,0
2022-08-25,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.656,44049.6,15182.23,1.085,-,0,-798,0股,52.59%,995762.99,4.42%
2022-08-25,基金,10年地债(511270.XSHG),多,5700股,5700股,109.267,622821.9,46156.29,101.169,-,0,114,0股,8%,995762.99,62.55%
2022-08-25,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.91,67340,-1270.41,0.927,-,0,888,0股,-1.85%,995762.99,6.76%
2022-08-25,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.797,104037.8,-3017.83,3.907,-,0,274,0股,-2.82%,995762.99,10.45%
2022-08-25,股票,长江电力(600900.XSHG),多,2100股,2100股,23.59,49539,8455.38,19.564,-,0,903,0股,20.58%,995762.99,4.97%
2022-08-25,股票,农业银行(601288.XSHG),多,37200股,37200股,2.83,105276,1889.99,2.779,-,0,372,0股,1.83%,995762.99,10.57%
2022-08-25,,Cash,,,,,2698.69,,,,,,,,0
2022-08-26,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.631,43384.6,14517.23,1.085,-,0,-665,0股,50.29%,993489.29,4.37%
2022-08-26,基金,10年地债(511270.XSHG),多,5700股,5700股,108.054,615907.8,44942.19,100.169,-,0,-1214.1,0股,7.87%,993489.29,61.99%
2022-08-26,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.915,67710,-900.41,0.927,-,0,370,0股,-1.31%,993489.29,6.82%
2022-08-26,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.798,104065.2,-2990.43,3.907,-,0,27.4,0股,-2.79%,993489.29,10.47%
2022-08-26,股票,长江电力(600900.XSHG),多,2100股,2100股,23.39,49119,8035.38,19.564,-,0,-420,0股,19.56%,993489.29,4.94%
2022-08-26,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,-372,0股,1.47%,993489.29,10.56%
2022-08-26,,Cash,,,,,8398.69,,,,,,,,0
2022-08-29,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.639,43597.4,14730.03,1.085,-,0,212.8,0股,51.03%,990660.89,4.4%
2022-08-29,基金,10年地债(511270.XSHG),多,5700股,5700股,108.17,616569,45603.39,100.169,-,0,661.2,0股,7.99%,990660.89,62.24%
2022-08-29,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.879,65046,-3564.41,0.927,-,0,-2664,0股,-5.2%,990660.89,6.57%
2022-08-29,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.767,103215.8,-3839.83,3.907,-,0,-849.4,0股,-3.59%,990660.89,10.42%
2022-08-29,股票,长江电力(600900.XSHG),多,2100股,2100股,23.3,48930,7846.38,19.564,-,0,-189,0股,19.1%,990660.89,4.94%
2022-08-29,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,0,0股,1.47%,990660.89,10.59%
2022-08-29,,Cash,,,,,8398.69,,,,,,,,0
2022-08-30,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.628,43304.8,14437.43,1.085,-,0,-292.6,0股,50.01%,991083.49,4.37%
2022-08-30,基金,10年地债(511270.XSHG),多,5700股,5700股,108.174,616591.8,45626.19,100.169,-,0,22.8,0股,7.99%,991083.49,62.21%
2022-08-30,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.883,65342,-3268.41,0.927,-,0,296,0股,-4.76%,991083.49,6.59%
2022-08-30,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.783,103654.2,-3401.43,3.907,-,0,438.4,0股,-3.18%,991083.49,10.46%
2022-08-30,股票,长江电力(600900.XSHG),多,2100股,2100股,23.28,48888,7804.38,19.564,-,0,-42,0股,19%,991083.49,4.93%
2022-08-30,股票,农业银行(601288.XSHG),多,37200股,37200股,2.82,104904,1517.99,2.779,-,0,0,0股,1.47%,991083.49,10.58%
2022-08-30,,Cash,,,,,8398.69,,,,,,,,0
2022-08-31,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.639,43597.4,14730.03,1.085,-,0,292.6,0股,51.03%,993346.29,4.39%
2022-08-31,基金,10年地债(511270.XSHG),多,5700股,5700股,108.29,617253,46287.39,100.169,-,0,661.2,0股,8.11%,993346.29,62.14%
2022-08-31,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.875,64750,-3860.41,0.927,-,0,-592,0股,-5.63%,993346.29,6.52%
2022-08-31,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.758,102969.2,-4086.43,3.907,-,0,-685,0股,-3.82%,993346.29,10.37%
2022-08-31,股票,长江电力(600900.XSHG),多,2100股,2100股,23.98,50358,9274.38,19.564,-,0,1470,0股,22.57%,993346.29,5.07%
2022-08-31,股票,农业银行(601288.XSHG),多,37200股,37200股,2.85,106020,2633.99,2.779,-,0,1116,0股,2.55%,993346.29,10.67%
2022-08-31,,Cash,,,,,8398.69,,,,,,,,0
2022-09-01,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.631,43384.6,14517.23,1.085,-,0,-212.8,0股,50.29%,990160.69,4.38%
2022-09-01,基金,10年地债(511270.XSHG),多,5700股,5700股,108.332,617492.4,46526.79,100.169,-,0,239.4,0股,8.15%,990160.69,62.36%
2022-09-01,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.854,63196,-5414.41,0.927,-,0,-1554,0股,-7.89%,990160.69,6.38%
2022-09-01,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.73,102202,-4853.63,3.907,-,0,-767.2,0股,-4.53%,990160.69,10.32%
2022-09-01,股票,长江电力(600900.XSHG),多,2100股,2100股,23.91,50211,9127.38,19.564,-,0,-147,0股,22.22%,990160.69,5.07%
2022-09-01,股票,农业银行(601288.XSHG),多,37200股,37200股,2.83,105276,1889.99,2.779,-,0,-744,0股,1.83%,990160.69,10.63%
2022-09-01,,Cash,,,,,8398.69,,,,,,,,0
2022-09-02,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.657,44076.2,15208.83,1.085,-,0,691.6,0股,52.69%,992428.09,4.44%
2022-09-02,基金,10年地债(511270.XSHG),多,5700股,5700股,108.544,618700.8,47735.19,100.169,-,0,1208.4,0股,8.36%,992428.09,62.34%
2022-09-02,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.863,63862,-4748.41,0.927,-,0,666,0股,-6.92%,992428.09,6.43%
2022-09-02,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.726,102092.4,-4963.23,3.907,-,0,-109.6,0股,-4.64%,992428.09,10.29%
2022-09-02,股票,长江电力(600900.XSHG),多,2100股,2100股,23.82,50022,8938.38,19.564,-,0,-189,0股,21.76%,992428.09,5.04%
2022-09-02,股票,农业银行(601288.XSHG),多,37200股,37200股,2.83,105276,1889.99,2.779,-,0,0,0股,1.83%,992428.09,10.61%
2022-09-02,,Cash,,,,,8398.69,,,,,,,,0
2022-09-05,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.675,44555,15687.63,1.085,-,0,478.8,0股,54.34%,994935.29,4.48%
2022-09-05,基金,10年地债(511270.XSHG),多,5700股,5700股,108.738,619806.6,48840.99,100.169,-,0,1105.8,0股,8.55%,994935.29,62.3%
2022-09-05,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.856,63344,-5266.41,0.927,-,0,-518,0股,-7.68%,994935.29,6.37%
2022-09-05,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.765,103161,-3894.63,3.907,-,0,1068.6,0股,-3.64%,994935.29,10.37%
2022-09-05,股票,长江电力(600900.XSHG),多,2100股,2100股,23.82,50022,8938.38,19.564,-,0,0,0股,21.76%,994935.29,5.03%
2022-09-05,股票,农业银行(601288.XSHG),多,37200股,37200股,2.84,105648,2261.99,2.779,-,0,372,0股,2.19%,994935.29,10.62%
2022-09-05,,Cash,,,,,8398.69,,,,,,,,0
2022-09-06,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.649,43863.4,14996.03,1.085,-,0,-691.6,0股,51.95%,994850.39,4.41%
2022-09-06,基金,10年地债(511270.XSHG),多,5700股,5700股,108.701,619595.7,48630.09,100.169,-,0,-210.9,0股,8.52%,994850.39,62.28%
2022-09-06,基金,纳指ETF(513100.XSHG),多,74000股,74000股,0.862,63788,-4822.41,0.927,-,0,444,0股,-7.03%,994850.39,6.41%
2022-09-06,基金,黄金ETF(518880.XSHG),多,27400股,27400股,3.784,103681.6,-3374.03,3.907,-,0,520.6,0股,-3.15%,994850.39,10.42%
2022-09-06,股票,长江电力(600900.XSHG),多,2100股,2100股,23.75,49875,8791.38,19.564,-,0,-147,0股,21.4%,994850.39,5.01%
2022-09-06,股票,农业银行(601288.XSHG),多,37200股,37200股,2.84,105648,2261.99,2.779,-,0,0,0股,2.19%,994850.39,10.62%
2022-09-06,,Cash,,,,,8398.69,,,,,,,,0
2022-09-07,基金,豆粕ETF华夏(159985.XSHE),多,26600股,26600股,1.661,44182.6,15315.23,1.085,-,0,319.2,0股,53.05%,992766.49,4.45%
